gameID,X,targetNum,guess
5763,5,78,78
5764,1,90,56
5764,2,90,78
5764,3,90,91
5764,4,90,84
5764,5,90,85
5764,6,90,86
5764,7,90,88
5764,8,90,90
5765,1,36,89
5765,2,36,51
5765,3,36,48
5765,4,36,31
5765,5,36,38
5765,6,36,37
5765,7,36,32
5765,8,36,36
5766,1,33,97
5766,2,33,23
5766,3,33,57
5766,4,33,40
5766,5,33,39
5766,6,33,24
5766,7,33,36
5766,8,33,26
5766,9,33,27
5766,10,33,33
5767,1,79,31
5767,2,79,67
5767,3,79,73
5767,4,79,83
5767,5,79,78
5767,6,79,80
5767,7,79,79
5768,1,79,19
5768,2,79,24
5768,3,79,89
5768,4,79,33
5768,5,79,58
5768,6,79,73
5768,7,79,87
5768,8,79,84
5768,9,79,82
5768,10,79,77
5768,11,79,79
5769,1,99,87
5769,2,99,91
5769,3,99,97
5769,4,99,100
5769,5,99,99
5770,1,66,9
5770,2,66,69
5770,3,66,62
5770,4,66,68
5770,5,66,65
5770,6,66,66
5771,1,4,32
5771,2,4,11
5771,3,4,5
5771,4,4,2
5771,5,4,3
5771,6,4,4
5772,1,18,37
5772,2,18,23
5772,3,18,14
5772,4,18,18
5773,1,70,21
5773,2,70,40
5773,3,70,91
5773,4,70,80
5773,5,70,66
5773,6,70,71
5773,7,70,67
5773,8,70,70
5774,1,13,28
5774,2,13,25
5774,3,13,4
5774,4,13,11
5774,5,13,13
5775,1,79,96
5775,2,79,46
5775,3,79,79
5776,1,13,94
5776,2,13,69
5776,3,13,55
5776,4,13,23
5776,5,13,10
5776,6,13,14
5776,7,13,12
5776,8,13,13
5777,1,28,64
5777,2,28,54
5777,3,28,42
5777,4,28,38
5777,5,28,13
5777,6,28,27
5777,7,28,37
5777,8,28,34
5777,9,28,30
5777,10,28,29
5777,11,28,28
5778,1,73,37
5778,2,73,94
5778,3,73,77
5778,4,73,68
5778,5,73,76
5778,6,73,74
5778,7,73,72
5778,8,73,73
5779,1,19,25
5779,2,19,18
5779,3,19,19
5780,1,33,94
5780,2,33,27
5780,3,33,37
5780,4,33,29
5780,5,33,33
5781,1,94,100
5781,2,94,33
5781,3,94,62
5781,4,94,91
5781,5,94,99
5781,6,94,94
5782,1,14,11
5782,2,14,52
5782,3,14,44
5782,4,14,33
5782,5,14,30
5782,6,14,25
5782,7,14,22
5782,8,14,13
5782,9,14,19
5782,10,14,15
5782,11,14,14
5783,1,25,85
5783,2,25,6
5783,3,25,78
5783,4,25,17
5783,5,25,36
5783,6,25,30
5783,7,25,21
5783,8,25,27
5783,9,25,23
5783,10,25,26
5783,11,25,24
5783,12,25,25
5784,1,15,4
5784,2,15,28
5784,3,15,8
5784,4,15,13
5784,5,15,14
5784,6,15,16
5784,7,15,15
5785,1,9,93
5785,2,9,41
5785,3,9,6
5785,4,9,19
5785,5,9,12
5785,6,9,10
5785,7,9,9
5786,1,48,18
5786,2,48,20
5786,3,48,34
5786,4,48,48
5787,1,61,90
5787,2,61,7
5787,3,61,56
5787,4,61,80
5787,5,61,73
5787,6,61,64
5787,7,61,57
5787,8,61,63
5787,9,61,60
5787,10,61,62
5787,11,61,61
5788,1,44,31
5788,2,44,41
5788,3,44,99
5788,4,44,55
5788,5,44,45
5788,6,44,43
5788,7,44,44
5789,1,45,17
5789,2,45,74
5789,3,45,37
5789,4,45,63
5789,5,45,59
5789,6,45,55
5789,7,45,53
5789,8,45,44
5789,9,45,46
5789,10,45,45
5790,1,59,57
5790,2,59,72
5790,3,59,58
5790,4,59,71
5790,5,59,63
5790,6,59,59
5791,1,54,79
5791,2,54,16
5791,3,54,37
5791,4,54,47
5791,5,54,68
5791,6,54,67
5791,7,54,53
5791,8,54,66
5791,9,54,58
5791,10,54,55
5791,11,54,54
5792,1,34,93
5792,2,34,81
5792,3,34,11
5792,4,34,42
5792,5,34,17
5792,6,34,35
5792,7,34,26
5792,8,34,32
5792,9,34,34
5793,1,4,3
5793,2,4,82
5793,3,4,13
5793,4,4,9
5793,5,4,7
5793,6,4,5
5793,7,4,4
5794,1,18,94
5794,2,18,18
5795,1,81,24
5795,2,81,80
5795,3,81,96
5795,4,81,85
5795,5,81,81
5796,1,25,6
5796,2,25,88
5796,3,25,67
5796,4,25,55
5796,5,25,24
5796,6,25,36
5796,7,25,30
5796,8,25,28
5796,9,25,26
5796,10,25,25
5797,1,61,77
5797,2,61,32
5797,3,61,45
5797,4,61,76
5797,5,61,74
5797,6,61,63
5797,7,61,46
5797,8,61,53
5797,9,61,61
5798,1,51,14
5798,2,51,50
5798,3,51,59
5798,4,51,58
5798,5,51,57
5798,6,51,56
5798,7,51,54
5798,8,51,52
5798,9,51,51
5799,1,72,42
5799,2,72,59
5799,3,72,74
5799,4,72,66
5799,5,72,71
5799,6,72,72
5800,1,93,22
5800,2,93,30
5800,3,93,60
5800,4,93,85
5800,5,93,87
5800,6,93,89
5800,7,93,94
5800,8,93,93
5801,1,7,77
5801,2,7,69
5801,3,7,4
5801,4,7,58
5801,5,7,38
5801,6,7,33
5801,7,7,13
5801,8,7,7
5802,1,10,70
5802,2,10,50
5802,3,10,29
5802,4,10,19
5802,5,10,13
5802,6,10,6
5802,7,10,8
5802,8,10,12
5802,9,10,9
5802,10,10,11
5802,11,10,10
5803,1,38,15
5803,2,38,26
5803,3,38,90
5803,4,38,46
5803,5,38,27
5803,6,38,43
5803,7,38,30
5803,8,38,41
5803,9,38,32
5803,10,38,40
5803,11,38,35
5803,12,38,38
5804,1,81,44
5804,2,81,84
5804,3,81,56
5804,4,81,62
5804,5,81,75
5804,6,81,78
5804,7,81,81
5805,1,2,86
5805,2,2,45
5805,3,2,40
5805,4,2,5
5805,5,2,1
5805,6,2,4
5805,7,2,2
5806,1,19,44
5806,2,19,10
5806,3,19,40
5806,4,19,25
5806,5,19,11
5806,6,19,22
5806,7,19,20
5806,8,19,16
5806,9,19,19
5807,1,12,44
5807,2,12,28
5807,3,12,26
5807,4,12,20
5807,5,12,3
5807,6,12,15
5807,7,12,13
5807,8,12,8
5807,9,12,10
5807,10,12,12
5808,1,69,25
5808,2,69,38
5808,3,69,46
5808,4,69,90
5808,5,69,50
5808,6,69,81
5808,7,69,68
5808,8,69,78
5808,9,69,70
5808,10,69,69
5809,1,98,65
5809,2,98,81
5809,3,98,97
5809,4,98,99
5809,5,98,98
5810,1,61,17
5810,2,61,55
5810,3,61,94
5810,4,61,79
5810,5,61,77
5810,6,61,75
5810,7,61,59
5810,8,61,73
5810,9,61,71
5810,10,61,67
5810,11,61,60
5810,12,61,65
5810,13,61,63
5810,14,61,62
5810,15,61,61
5811,1,82,100
5811,2,82,65
5811,3,82,71
5811,4,82,91
5811,5,82,78
5811,6,82,90
5811,7,82,80
5811,8,82,81
5811,9,82,85
5811,10,82,84
5811,11,82,83
5811,12,82,82
5812,1,63,83
5812,2,63,59
5812,3,63,67
5812,4,63,63
5813,1,73,51
5813,2,73,56
5813,3,73,71
5813,4,73,75
5813,5,73,72
5813,6,73,73
5814,1,13,95
5814,2,13,73
5814,3,13,26
5814,4,13,6
5814,5,13,9
5814,6,13,21
5814,7,13,12
5814,8,13,17
5814,9,13,13
5815,1,49,16
5815,2,49,93
5815,3,49,28
5815,4,49,57
5815,5,49,45
5815,6,49,53
5815,7,49,50
5815,8,49,49
5816,1,71,40
5816,2,71,78
5816,3,71,51
5816,4,71,63
5816,5,71,75
5816,6,71,71
5817,1,92,40
5817,2,92,81
5817,3,92,85
5817,4,92,95
5817,5,92,93
5817,6,92,86
5817,7,92,87
5817,8,92,88
5817,9,92,90
5817,10,92,92
5818,1,37,66
5818,2,37,33
5818,3,37,53
5818,4,37,36
5818,5,37,37
5819,1,85,50
5819,2,85,93
5819,3,85,85
5820,1,63,84
5820,2,63,23
5820,3,63,50
5820,4,63,54
5820,5,63,65
5820,6,63,63
5821,1,8,61
5821,2,8,9
5821,3,8,6
5821,4,8,7
5821,5,8,8
5822,1,7,60
5822,2,7,29
5822,3,7,21
5822,4,7,20
5822,5,7,15
5822,6,7,1
5822,7,7,9
5822,8,7,6
5822,9,7,8
5822,10,7,7
5823,1,3,7
5823,2,3,3
5824,1,31,15
5824,2,31,61
5824,3,31,27
5824,4,31,38
5824,5,31,32
5824,6,31,28
5824,7,31,29
5824,8,31,31
5825,1,87,12
5825,2,87,34
5825,3,87,72
5825,4,87,87
5826,1,66,78
5826,2,66,51
5826,3,66,57
5826,4,66,77
5826,5,66,76
5826,6,66,67
5826,7,66,60
5826,8,66,65
5826,9,66,66
5827,1,97,66
5827,2,97,98
5827,3,97,68
5827,4,97,86
5827,5,97,94
5827,6,97,96
5827,7,97,97
5828,1,23,71
5828,2,23,16
5828,3,23,59
5828,4,23,26
5828,5,23,18
5828,6,23,24
5828,7,23,19
5828,8,23,22
5828,9,23,23
5829,1,73,35
5829,2,73,100
5829,3,73,56
5829,4,73,93
5829,5,73,67
5829,6,73,71
5829,7,73,86
5829,8,73,82
5829,9,73,78
5829,10,73,75
5829,11,73,73
5830,1,71,1
5830,2,71,95
5830,3,71,80
5830,4,71,34
5830,5,71,49
5830,6,71,63
5830,7,71,73
5830,8,71,67
5830,9,71,70
5830,10,71,71
5831,1,5,80
5831,2,5,18
5831,3,5,11
5831,4,5,10
5831,5,5,9
5831,6,5,4
5831,7,5,7
5831,8,5,6
5831,9,5,5
5832,1,29,38
5832,2,29,3
5832,3,29,31
5832,4,29,13
5832,5,29,29
5833,1,49,74
5833,2,49,24
5833,3,49,33
5833,4,49,45
5833,5,49,59
5833,6,49,50
5833,7,49,46
5833,8,49,47
5833,9,49,48
5833,10,49,49
5834,1,82,19
5834,2,82,53
5834,3,82,99
5834,4,82,69
5834,5,82,76
5834,6,82,86
5834,7,82,80
5834,8,82,84
5834,9,82,81
5834,10,82,82
5835,1,74,74
5836,1,38,51
5836,2,38,50
5836,3,38,10
5836,4,38,46
5836,5,38,23
5836,6,38,30
5836,7,38,45
5836,8,38,32
5836,9,38,36
5836,10,38,38
5837,1,48,90
5837,2,48,41
5837,3,48,63
5837,4,48,47
5837,5,48,60
5837,6,48,48
5838,1,17,49
5838,2,17,1
5838,3,17,32
5838,4,17,5
5838,5,17,28
5838,6,17,22
5838,7,17,19
5838,8,17,16
5838,9,17,17
5839,1,17,50
5839,2,17,47
5839,3,17,8
5839,4,17,17
5840,1,48,51
5840,2,48,37
5840,3,48,43
5840,4,48,45
5840,5,48,46
5840,6,48,47
5840,7,48,50
5840,8,48,49
5840,9,48,48
5841,1,80,72
5841,2,80,93
5841,3,80,79
5841,4,80,85
5841,5,80,83
5841,6,80,80
5842,1,93,49
5842,2,93,60
5842,3,93,71
5842,4,93,93
5843,1,37,67
5843,2,37,16
5843,3,37,50
5843,4,37,43
5843,5,37,27
5843,6,37,28
5843,7,37,31
5843,8,37,37
5844,1,65,44
5844,2,65,45
5844,3,65,76
5844,4,65,52
5844,5,65,65
5845,1,59,23
5845,2,59,37
5845,3,59,60
5845,4,59,38
5845,5,59,50
5845,6,59,59
5846,1,43,78
5846,2,43,38
5846,3,43,69
5846,4,43,60
5846,5,43,57
5846,6,43,54
5846,7,43,49
5846,8,43,47
5846,9,43,41
5846,10,43,46
5846,11,43,42
5846,12,43,44
5846,13,43,43
5847,1,92,87
5847,2,92,89
5847,3,92,100
5847,4,92,95
5847,5,92,90
5847,6,92,94
5847,7,92,92
5848,1,83,45
5848,2,83,68
5848,3,83,79
5848,4,83,84
5848,5,83,81
5848,6,83,82
5848,7,83,83
5849,1,51,77
5849,2,51,75
5849,3,51,67
5849,4,51,25
5849,5,51,63
5849,6,51,50
5849,7,51,55
5849,8,51,54
5849,9,51,51
5850,1,74,67
5850,2,74,83
5850,3,74,69
5850,4,74,77
5850,5,74,71
5850,6,74,75
5850,7,74,74
5851,1,74,11
5851,2,74,74
5852,1,62,19
5852,2,62,92
5852,3,62,58
5852,4,62,62
5853,1,84,30
5853,2,84,38
5853,3,84,47
5853,4,84,68
5853,5,84,86
5853,6,84,76
5853,7,84,79
5853,8,84,85
5853,9,84,82
5853,10,84,83
5853,11,84,84
5854,1,48,26
5854,2,48,65
5854,3,48,61
5854,4,48,28
5854,5,48,55
5854,6,48,45
5854,7,48,52
5854,8,48,47
5854,9,48,51
5854,10,48,48
5855,1,87,81
5855,2,87,92
5855,3,87,85
5855,4,87,88
5855,5,87,86
5855,6,87,87
5856,1,25,41
5856,2,25,8
5856,3,25,33
5856,4,25,19
5856,5,25,28
5856,6,25,24
5856,7,25,27
5856,8,25,25
5857,1,32,13
5857,2,32,49
5857,3,32,45
5857,4,32,24
5857,5,32,34
5857,6,32,25
5857,7,32,29
5857,8,32,31
5857,9,32,33
5857,10,32,32
5858,1,77,23
5858,2,77,81
5858,3,77,71
5858,4,77,72
5858,5,77,75
5858,6,77,76
5858,7,77,78
5858,8,77,77
5859,1,24,35
5859,2,24,10
5859,3,24,11
5859,4,24,27
5859,5,24,25
5859,6,24,15
5859,7,24,17
5859,8,24,23
5859,9,24,24
5860,1,49,34
5860,2,49,51
5860,3,49,38
5860,4,49,44
5860,5,49,49
5861,1,72,39
5861,2,72,53
5861,3,72,58
5861,4,72,93
5861,5,72,77
5861,6,72,67
5861,7,72,75
5861,8,72,68
5861,9,72,70
5861,10,72,72
5862,1,94,98
5862,2,94,94
5863,1,18,15
5863,2,18,61
5863,3,18,41
5863,4,18,25
5863,5,18,22
5863,6,18,20
5863,7,18,18
5864,1,99,79
5864,2,99,100
5864,3,99,85
5864,4,99,89
5864,5,99,99
5865,1,59,10
5865,2,59,55
5865,3,59,62
5865,4,59,56
5865,5,59,57
5865,6,59,61
5865,7,59,59
5866,1,91,61
5866,2,91,69
5866,3,91,85
5866,4,91,87
5866,5,91,95
5866,6,91,89
5866,7,91,91
5867,1,91,51
5867,2,91,68
5867,3,91,100
5867,4,91,97
5867,5,91,95
5867,6,91,94
5867,7,91,88
5867,8,91,92
5867,9,91,90
5867,10,91,91
5868,1,25,87
5868,2,25,46
5868,3,25,23
5868,4,25,41
5868,5,25,30
5868,6,25,26
5868,7,25,24
5868,8,25,25
5869,1,32,53
5869,2,32,27
5869,3,32,45
5869,4,32,40
5869,5,32,34
5869,6,32,32
5870,1,43,21
5870,2,43,73
5870,3,43,56
5870,4,43,42
5870,5,43,49
5870,6,43,48
5870,7,43,46
5870,8,43,43
5871,1,52,57
5871,2,52,54
5871,3,52,52
5872,1,58,93
5872,2,58,75
5872,3,58,32
5872,4,58,40
5872,5,58,67
5872,6,58,51
5872,7,58,53
5872,8,58,64
5872,9,58,60
5872,10,58,55
5872,11,58,56
5872,12,58,58
5873,1,95,7
5873,2,95,28
5873,3,95,29
5873,4,95,78
5873,5,95,79
5873,6,95,88
5873,7,95,95
5874,1,68,69
5874,2,68,62
5874,3,68,64
5874,4,68,65
5874,5,68,66
5874,6,68,68
5875,1,72,81
5875,2,72,26
5875,3,72,50
5875,4,72,55
5875,5,72,76
5875,6,72,59
5875,7,72,75
5875,8,72,74
5875,9,72,63
5875,10,72,70
5875,11,72,73
5875,12,72,72
5876,1,57,11
5876,2,57,69
5876,3,57,22
5876,4,57,40
5876,5,57,48
5876,6,57,49
5876,7,57,53
5876,8,57,67
5876,9,57,61
5876,10,57,54
5876,11,57,56
5876,12,57,60
5876,13,57,58
5876,14,57,57
5877,1,55,53
5877,2,55,96
5877,3,55,86
5877,4,55,83
5877,5,55,81
5877,6,55,63
5877,7,55,57
5877,8,55,55
5878,1,13,59
5878,2,13,45
5878,3,13,2
5878,4,13,8
5878,5,13,17
5878,6,13,10
5878,7,13,12
5878,8,13,14
5878,9,13,13
5879,1,18,19
5879,2,18,1
5879,3,18,10
5879,4,18,14
5879,5,18,18
5880,1,7,37
5880,2,7,33
5880,3,7,5
5880,4,7,11
5880,5,7,9
5880,6,7,7
5881,1,6,67
5881,2,6,42
5881,3,6,24
5881,4,6,11
5881,5,6,9
5881,6,6,4
5881,7,6,6
5882,1,58,93
5882,2,58,59
5882,3,58,44
5882,4,58,58
5883,1,68,19
5883,2,68,43
5883,3,68,89
5883,4,68,46
5883,5,68,78
5883,6,68,75
5883,7,68,62
5883,8,68,69
5883,9,68,65
5883,10,68,68
5884,1,33,29
5884,2,33,89
5884,3,33,71
5884,4,33,53
5884,5,33,44
5884,6,33,39
5884,7,33,31
5884,8,33,38
5884,9,33,37
5884,10,33,35
5884,11,33,32
5884,12,33,33
5885,1,8,32
5885,2,8,7
5885,3,8,28
5885,4,8,25
5885,5,8,14
5885,6,8,13
5885,7,8,11
5885,8,8,10
5885,9,8,9
5885,10,8,8
5886,1,73,34
5886,2,73,88
5886,3,73,42
5886,4,73,45
5886,5,73,78
5886,6,73,48
5886,7,73,50
5886,8,73,53
5886,9,73,60
5886,10,73,73
5887,1,90,31
5887,2,90,59
5887,3,90,60
5887,4,90,90
5888,1,13,76
5888,2,13,55
5888,3,13,34
5888,4,13,29
5888,5,13,4
5888,6,13,10
5888,7,13,12
5888,8,13,24
5888,9,13,19
5888,10,13,15
5888,11,13,13
5889,1,26,87
5889,2,26,58
5889,3,26,9
5889,4,26,46
5889,5,26,13
5889,6,26,21
5889,7,26,44
5889,8,26,38
5889,9,26,30
5889,10,26,26
5890,1,37,6
5890,2,37,66
5890,3,37,33
5890,4,37,54
5890,5,37,49
5890,6,37,38
5890,7,37,34
5890,8,37,36
5890,9,37,37
5891,1,79,94
5891,2,79,65
5891,3,79,73
5891,4,79,74
5891,5,79,81
5891,6,79,75
5891,7,79,80
5891,8,79,76
5891,9,79,79
5892,1,2,92
5892,2,2,47
5892,3,2,41
5892,4,2,39
5892,5,2,25
5892,6,2,4
5892,7,2,2
5893,1,72,98
5893,2,72,52
5893,3,72,95
5893,4,72,85
5893,5,72,65
5893,6,72,82
5893,7,72,68
5893,8,72,74
5893,9,72,73
5893,10,72,71
5893,11,72,72
5894,1,45,89
5894,2,45,7
5894,3,45,13
5894,4,45,57
5894,5,45,53
5894,6,45,20
5894,7,45,33
5894,8,45,50
5894,9,45,48
5894,10,45,40
5894,11,45,43
5894,12,45,45
5895,1,59,16
5895,2,59,71
5895,3,59,31
5895,4,59,69
5895,5,59,56
5895,6,59,61
5895,7,59,60
5895,8,59,57
5895,9,59,59
5896,1,31,11
5896,2,31,92
5896,3,31,89
5896,4,31,26
5896,5,31,29
5896,6,31,70
5896,7,31,31
5897,1,2,95
5897,2,2,94
5897,3,2,14
5897,4,2,10
5897,5,2,1
5897,6,2,5
5897,7,2,3
5897,8,2,2
5898,1,86,44
5898,2,86,59
5898,3,86,87
5898,4,86,86
5899,1,74,27
5899,2,74,31
5899,3,74,50
5899,4,74,78
5899,5,74,75
5899,6,74,74
5900,1,91,41
5900,2,91,100
5900,3,91,65
5900,4,91,70
5900,5,91,79
5900,6,91,85
5900,7,91,86
5900,8,91,88
5900,9,91,95
5900,10,91,93
5900,11,91,92
5900,12,91,89
5900,13,91,90
5900,14,91,91
5901,1,78,50
5901,2,78,63
5901,3,78,65
5901,4,78,73
5901,5,78,96
5901,6,78,91
5901,7,78,80
5901,8,78,76
5901,9,78,78
5902,1,36,58
5902,2,36,51
5902,3,36,27
5902,4,36,30
5902,5,36,38
5902,6,36,33
5902,7,36,37
5902,8,36,36
5903,1,54,100
5903,2,54,33
5903,3,54,90
5903,4,54,44
5903,5,54,48
5903,6,54,54
5904,1,95,54
5904,2,95,65
5904,3,95,91
5904,4,95,96
5904,5,95,93
5904,6,95,94
5904,7,95,95
5905,1,46,14
5905,2,46,16
5905,3,46,57
5905,4,46,55
5905,5,46,42
5905,6,46,50
5905,7,46,48
5905,8,46,46
5906,1,75,77
5906,2,75,37
5906,3,75,63
5906,4,75,65
5906,5,75,70
5906,6,75,74
5906,7,75,75
5907,1,5,68
5907,2,5,28
5907,3,5,6
5907,4,5,1
5907,5,5,3
5907,6,5,5
5908,1,29,13
5908,2,29,70
5908,3,29,69
5908,4,29,28
5908,5,29,37
5908,6,29,31
5908,7,29,29
5909,1,30,100
5909,2,30,30
5910,1,31,31
5911,1,78,7
5911,2,78,99
5911,3,78,8
5911,4,78,62
5911,5,78,92
5911,6,78,90
5911,7,78,71
5911,8,78,72
5911,9,78,81
5911,10,78,80
5911,11,78,73
5911,12,78,75
5911,13,78,76
5911,14,78,78
5912,1,27,21
5912,2,27,41
5912,3,27,33
5912,4,27,26
5912,5,27,27
5913,1,25,18
5913,2,25,80
5913,3,25,52
5913,4,25,47
5913,5,25,44
5913,6,25,36
5913,7,25,28
5913,8,25,23
5913,9,25,24
5913,10,25,27
5913,11,25,25
5914,1,34,69
5914,2,34,6
5914,3,34,20
5914,4,34,56
5914,5,34,38
5914,6,34,30
5914,7,34,31
5914,8,34,37
5914,9,34,34
5915,1,3,80
5915,2,3,29
5915,3,3,3
5916,1,43,56
5916,2,43,15
5916,3,43,27
5916,4,43,30
5916,5,43,32
5916,6,43,43
5917,1,24,98
5917,2,24,64
5917,3,24,26
5917,4,24,16
5917,5,24,25
5917,6,24,17
5917,7,24,20
5917,8,24,24
5918,1,99,23
5918,2,99,92
5918,3,99,98
5918,4,99,100
5918,5,99,99
5919,1,41,83
5919,2,41,16
5919,3,41,46
5919,4,41,19
5919,5,41,38
5919,6,41,40
5919,7,41,41
5920,1,34,94
5920,2,34,50
5920,3,34,36
5920,4,34,20
5920,5,34,23
5920,6,34,32
5920,7,34,34
5921,1,22,28
5921,2,22,5
5921,3,22,17
5921,4,22,24
5921,5,22,19
5921,6,22,20
5921,7,22,22
5922,1,85,17
5922,2,85,47
5922,3,85,98
5922,4,85,50
5922,5,85,73
5922,6,85,94
5922,7,85,88
5922,8,85,76
5922,9,85,86
5922,10,85,81
5922,11,85,84
5922,12,85,85
5923,1,53,42
5923,2,53,74
5923,3,53,51
5923,4,53,64
5923,5,53,62
5923,6,53,55
5923,7,53,54
5923,8,53,53
5924,1,22,30
5924,2,22,15
5924,3,22,21
5924,4,22,28
5924,5,22,23
5924,6,22,22
5925,1,16,37
5925,2,16,19
5925,3,16,8
5925,4,16,9
5925,5,16,13
5925,6,16,14
5925,7,16,17
5925,8,16,15
5925,9,16,16
5926,1,35,91
5926,2,35,69
5926,3,35,36
5926,4,35,16
5926,5,35,28
5926,6,35,31
5926,7,35,33
5926,8,35,34
5926,9,35,35
5927,1,55,26
5927,2,55,43
5927,3,55,53
5927,4,55,94
5927,5,55,63
5927,6,55,57
5927,7,55,56
5927,8,55,55
5928,1,4,97
5928,2,4,64
5928,3,4,7
5928,4,4,1
5928,5,4,6
5928,6,4,4
5929,1,53,8
5929,2,53,10
5929,3,53,63
5929,4,53,59
5929,5,53,40
5929,6,53,46
5929,7,53,48
5929,8,53,55
5929,9,53,52
5929,10,53,54
5929,11,53,53
5930,1,77,18
5930,2,77,21
5930,3,77,75
5930,4,77,78
5930,5,77,77
5931,1,73,2
5931,2,73,87
5931,3,73,9
5931,4,73,56
5931,5,73,74
5931,6,73,57
5931,7,73,63
5931,8,73,71
5931,9,73,72
5931,10,73,73
5932,1,72,39
5932,2,72,69
5932,3,72,81
5932,4,72,72
5933,1,39,74
5933,2,39,37
5933,3,39,46
5933,4,39,38
5933,5,39,44
5933,6,39,41
5933,7,39,40
5933,8,39,39
5934,1,22,27
5934,2,22,3
5934,3,22,6
5934,4,22,16
5934,5,22,20
5934,6,22,23
5934,7,22,21
5934,8,22,22
5935,1,73,75
5935,2,73,49
5935,3,73,52
5935,4,73,55
5935,5,73,64
5935,6,73,67
5935,7,73,74
5935,8,73,69
5935,9,73,73
5936,1,99,16
5936,2,99,46
5936,3,99,77
5936,4,99,99
5937,1,24,55
5937,2,24,4
5937,3,24,36
5937,4,24,6
5937,5,24,26
5937,6,24,24
5938,1,70,69
5938,2,70,96
5938,3,70,94
5938,4,70,83
5938,5,70,74
5938,6,70,72
5938,7,70,71
5938,8,70,70
5939,1,37,15
5939,2,37,72
5939,3,37,38
5939,4,37,31
5939,5,37,33
5939,6,37,36
5939,7,37,37
5940,1,100,31
5940,2,100,37
5940,3,100,69
5940,4,100,84
5940,5,100,96
5940,6,100,98
5940,7,100,99
5940,8,100,100
5941,1,82,37
5941,2,82,94
5941,3,82,51
5941,4,82,64
5941,5,82,92
5941,6,82,76
5941,7,82,77
5941,8,82,86
5941,9,82,84
5941,10,82,82
5942,1,86,31
5942,2,86,69
5942,3,86,71
5942,4,86,98
5942,5,86,86
5943,1,81,65
5943,2,81,87
5943,3,81,83
5943,4,81,70
5943,5,81,73
5943,6,81,77
5943,7,81,81
5944,1,21,76
5944,2,21,39
5944,3,21,28
5944,4,21,17
5944,5,21,18
5944,6,21,19
5944,7,21,24
5944,8,21,23
5944,9,21,20
5944,10,21,22
5944,11,21,21
5945,1,36,23
5945,2,36,87
5945,3,36,30
5945,4,36,44
5945,5,36,42
5945,6,36,31
5945,7,36,33
5945,8,36,35
5945,9,36,38
5945,10,36,36
5946,1,17,6
5946,2,17,24
5946,3,17,10
5946,4,17,14
5946,5,17,21
5946,6,17,18
5946,7,17,15
5946,8,17,17
5947,1,51,80
5947,2,51,48
5947,3,51,70
5947,4,51,61
5947,5,51,55
5947,6,51,54
5947,7,51,49
5947,8,51,52
5947,9,51,50
5947,10,51,51
5948,1,23,100
5948,2,23,91
5948,3,23,32
5948,4,23,13
5948,5,23,14
5948,6,23,26
5948,7,23,20
5948,8,23,23
5949,1,46,64
5949,2,46,41
5949,3,46,42
5949,4,46,57
5949,5,46,51
5949,6,46,46
5950,1,91,63
5950,2,91,95
5950,3,91,87
5950,4,91,89
5950,5,91,93
5950,6,91,92
5950,7,91,91
5951,1,30,61
5951,2,30,41
5951,3,30,11
5951,4,30,15
5951,5,30,21
5951,6,30,27
5951,7,30,40
5951,8,30,35
5951,9,30,31
5951,10,30,30
5952,1,49,3
5952,2,49,81
5952,3,49,48
5952,4,49,72
5952,5,49,50
5952,6,49,49
5953,1,7,25
5953,2,7,24
5953,3,7,4
5953,4,7,7
5954,1,23,46
5954,2,23,27
5954,3,23,14
5954,4,23,18
5954,5,23,22
5954,6,23,24
5954,7,23,23
5955,1,18,100
5955,2,18,56
5955,3,18,40
5955,4,18,8
5955,5,18,12
5955,6,18,33
5955,7,18,22
5955,8,18,15
5955,9,18,17
5955,10,18,18
5956,1,91,81
5956,2,91,90
5956,3,91,96
5956,4,91,91
5957,1,26,83
5957,2,26,68
5957,3,26,3
5957,4,26,50
5957,5,26,18
5957,6,26,42
5957,7,26,36
5957,8,26,33
5957,9,26,31
5957,10,26,30
5957,11,26,26
5958,1,100,47
5958,2,100,94
5958,3,100,95
5958,4,100,100
5959,1,13,67
5959,2,13,42
5959,3,13,8
5959,4,13,21
5959,5,13,20
5959,6,13,15
5959,7,13,9
5959,8,13,11
5959,9,13,13
5960,1,66,49
5960,2,66,65
5960,3,66,82
5960,4,66,75
5960,5,66,73
5960,6,66,71
5960,7,66,67
5960,8,66,66
5961,1,71,75
5961,2,71,33
5961,3,71,61
5961,4,71,62
5961,5,71,72
5961,6,71,63
5961,7,71,68
5961,8,71,69
5961,9,71,71
5962,1,95,91
5962,2,95,98
5962,3,95,96
5962,4,95,94
5962,5,95,95
5963,1,95,68
5963,2,95,76
5963,3,95,87
5963,4,95,89
5963,5,95,92
5963,6,95,95
5964,1,21,79
5964,2,21,61
5964,3,21,6
5964,4,21,14
5964,5,21,52
5964,6,21,37
5964,7,21,25
5964,8,21,16
5964,9,21,24
5964,10,21,23
5964,11,21,19
5964,12,21,21
5965,1,16,43
5965,2,16,4
5965,3,16,35
5965,4,16,22
5965,5,16,5
5965,6,16,6
5965,7,16,19
5965,8,16,15
5965,9,16,17
5965,10,16,16
5966,1,10,30
5966,2,10,3
5966,3,10,27
5966,4,10,13
5966,5,10,7
5966,6,10,10
5967,1,50,96
5967,2,50,22
5967,3,50,47
5967,4,50,63
5967,5,50,61
5967,6,50,60
