gameId,user,targetNum,startTime,duration,finishTime,numGuesses,guess1,guess2,guess3,guess4,guess5,guess6,guess7,guess8,guess9,guess10,guess11,guess12,guess13,guess14,guess15,guess16,guess17,guess18,guess19,guess20
ea035363-fe4a-4db5-b596-ce850f5ab36f,1159,89,2019-10-14 22:33:35.106,70,2019-10-14 22:34:45.028,8,33,50,95,77,9,85,93,89,,,,,,,,,,,,
e2133995-2ca3-4f85-b425-711f0527cd42,1159,79,2019-10-14 22:34:58.216,76,2019-10-14 22:36:14.689,6,50,75,88,85,81,79,,,,,,,,,,,,,,
4a3ef8f1-d6de-40e9-9f0c-b076f4259c9a,1159,42,2019-10-14 22:37:48.320,123,2019-10-14 22:39:50.996,11,50,32,35,7,44,5,4,40,43,2,42,,,,,,,,,
d4da15ec-7d37-444b-b963-cad096216109,1,49,2019-10-14 23:08:01.523,9,2019-10-14 23:08:10.444,1,49,,,,,,,,,,,,,,,,,,,
e3aa13a7-2e1c-419f-a3c1-03c55ac40f6d,1,98,2019-10-14 23:08:24.373,67,2019-10-14 23:09:31.285,12,2,18,100,64,72,82,90,96,99,95,97,98,,,,,,,,
10fa28bf-ef98-4938-a59d-7a2912520784,1,27,2019-10-14 23:09:44.423,45,2019-10-14 23:10:29.161,8,50,49,20,35,30,28,26,27,,,,,,,,,,,,
03db2f68-086d-4644-9822-1dddae04650d,1,82,2019-10-14 23:10:42.202,61,2019-10-14 23:11:43.308,11,18,37,50,85,70,6,80,88,84,83,82,,,,,,,,,
e19524dc-ddec-4752-8e59-887574495148,1,68,2019-10-14 23:12:01.567,37,2019-10-14 23:12:38.788,6,8,50,60,70,65,68,,,,,,,,,,,,,,
b91f2892-21c0-4ff5-9e73-9ae028554a8b,2809,2,2019-10-14 23:16:35.901,32,2019-10-14 23:17:07.993,4,5,4,3,2,,,,,,,,,,,,,,,,
46e0a8ff-5a90-4bd6-83b7-938ea95739d5,2809,22,2019-10-14 23:17:21.828,81,2019-10-14 23:18:42.411,9,10,25,40,17,18,19,20,21,22,,,,,,,,,,,
6aa63972-c1c3-4d05-9f21-57d0beeac16e,2809,38,2019-10-14 23:18:57.322,50,2019-10-14 23:19:46.862,6,30,45,33,37,39,38,,,,,,,,,,,,,,
6bd4296c-7463-46fc-b07e-06a65811101e,642,24,2019-10-14 23:46:07.205,33,2019-10-14 23:46:40.514,7,50,30,10,20,25,23,24,,,,,,,,,,,,,
1052c023-7157-460f-a257-374e4ee75bfb,642,11,2019-10-14 23:46:53.432,32,2019-10-14 23:47:25.880,7,70,50,10,30,20,13,11,,,,,,,,,,,,,
52dddd92-25bc-46af-9e72-2bc106569e02,642,8,2019-10-14 23:47:38.690,39,2019-10-14 23:48:17.504,5,50,1,10,5,8,,,,,,,,,,,,,,,
b454b863-c313-4190-8747-47212f8448a7,642,33,2019-10-14 23:48:29.741,33,2019-10-14 23:49:03.123,7,20,30,40,35,31,32,33,,,,,,,,,,,,,
031b8816-0a43-4004-923c-41143747ddfa,2421,29,2019-10-14 23:50:13.481,33,2019-10-14 23:50:46.726,6,32,14,20,25,27,29,,,,,,,,,,,,,,
531a2918-7bc5-4e5f-bf05-4a17a20914ad,3048,12,2019-10-14 23:57:26.321,27,2019-10-14 23:57:52.860,5,50,25,18,16,12,,,,,,,,,,,,,,,
9000d49b-da36-4032-bb1e-5bcb42e68ae9,3048,27,2019-10-14 23:58:06.102,71,2019-10-14 23:59:16.761,12,2,40,14,22,38,28,4,24,25,26,7,27,,,,,,,,
0c9a1817-544d-4fe4-9be5-76eb70c6cf96,2930,26,2019-10-15 00:01:32.803,44,2019-10-15 00:02:16.960,6,50,20,30,29,24,26,,,,,,,,,,,,,,
3547d7af-a12e-4b98-934b-a6b8f3f3ed1f,2382,50,2019-10-15 00:04:49.316,8,2019-10-15 00:04:56.823,1,50,,,,,,,,,,,,,,,,,,,
4fb639b6-7a5e-4202-af75-2b04745318ad,2382,62,2019-10-15 00:05:09.273,41,2019-10-15 00:05:50.003,7,50,70,16,60,65,63,62,,,,,,,,,,,,,
402cac4b-ab4f-40b1-a8a8-6622383b977d,2382,95,2019-10-15 00:06:03.791,32,2019-10-15 00:06:35.597,6,50,75,80,85,90,95,,,,,,,,,,,,,,
dd7413d8-395c-4ea2-8d75-1fcbad865ac5,2382,59,2019-10-15 00:06:48.871,43,2019-10-15 00:07:31.583,8,60,15,50,55,56,57,15,59,,,,,,,,,,,,
ef9597b0-93a5-4bc3-926a-80d75796f463,747,20,2019-10-15 00:07:32.590,30,2019-10-15 00:08:02.999,5,54,36,1,10,20,,,,,,,,,,,,,,,
fdfbd714-3f07-44c3-a60c-58cb05f9e40a,2382,72,2019-10-15 00:07:45.652,70,2019-10-15 00:08:55.735,12,15,15,15,50,5,55,60,70,80,75,73,72,,,,,,,,
95c14849-738c-4be8-9410-40dd74ee0655,747,44,2019-10-15 00:08:16.794,38,2019-10-15 00:08:54.932,6,56,30,40,45,41,44,,,,,,,,,,,,,,
43a9dedc-1f67-48d8-ba64-96dc4c963197,747,4,2019-10-15 00:09:08.331,51,2019-10-15 00:09:59.018,2,5,4,,,,,,,,,,,,,,,,,,
91a98206-1428-4bbc-9bc4-23772fb3e80f,1081,100,2019-10-15 00:22:45.648,48,2019-10-15 00:23:33.360,7,55,75,90,95,98,99,100,,,,,,,,,,,,,
34912e29-f848-499f-88e4-dda8f1382584,1081,87,2019-10-15 00:23:47.286,41,2019-10-15 00:24:28.738,6,50,60,75,90,80,87,,,,,,,,,,,,,,
e37f16a6-6b9c-41c8-9076-7c216d5ec457,1081,35,2019-10-15 00:24:42.780,18,2019-10-15 00:25:00.865,2,55,35,,,,,,,,,,,,,,,,,,
4a4cfa99-e0e1-4002-847a-4ee8be8c13da,1081,48,2019-10-15 00:25:14.946,40,2019-10-15 00:25:54.887,6,50,30,40,45,47,48,,,,,,,,,,,,,,
07d527bf-211f-4207-b25f-c9fa07614aa4,2265,61,2019-10-15 00:28:51.074,28,2019-10-15 00:29:19.567,5,51,65,59,60,61,,,,,,,,,,,,,,,
ae2f77aa-72ef-40da-b382-fb64e1f518f9,2265,33,2019-10-15 00:29:32.295,27,2019-10-15 00:29:58.945,5,48,37,22,29,33,,,,,,,,,,,,,,,
bb8bf2ef-c850-4d52-9695-d6f688e8b767,2265,3,2019-10-15 00:30:11.666,28,2019-10-15 00:30:39.580,5,15,10,5,1,3,,,,,,,,,,,,,,,
40210b41-9dc8-42f3-96b2-899aec85161f,2265,62,2019-10-15 00:30:52.187,42,2019-10-15 00:31:34.526,8,27,44,58,67,61,64,63,62,,,,,,,,,,,,
c71f6340-ab69-40eb-a6c4-cf77f14a7b3c,2265,97,2019-10-15 00:31:50.732,38,2019-10-15 00:32:28.747,8,50,70,80,90,100,95,7,97,,,,,,,,,,,,
bd14d3c1-b489-4ae0-9f5f-3739fd1d6597,2265,96,2019-10-15 00:32:41.578,56,2019-10-15 00:33:37.626,10,19,31,55,67,78,85,95,100,98,96,,,,,,,,,,
3ca48621-6d8b-4a78-9840-3280204cc9af,2265,85,2019-10-15 00:33:50.508,49,2019-10-15 00:34:39.167,9,12,25,33,44,55,70,81,91,85,,,,,,,,,,,
a8385b26-110f-4e9b-b269-02eaf47238ee,2265,30,2019-10-15 00:34:52.076,30,2019-10-15 00:35:22.199,6,1,90,60,40,20,30,,,,,,,,,,,,,,
7b3bcc67-a791-467a-8258-67e922f00340,25,39,2019-10-15 00:43:13.429,45,2019-10-15 00:43:58.386,8,77,42,27,33,40,36,38,39,,,,,,,,,,,,
c4695134-6251-4704-a8cf-b7868d14b70c,25,1,2019-10-15 00:44:11.600,30,2019-10-15 00:44:41.344,6,52,33,17,8,2,1,,,,,,,,,,,,,,
8091dca8-2c14-4751-9a34-e9fe913041e0,25,68,2019-10-15 00:44:54.331,36,2019-10-15 00:45:30.675,7,46,73,56,64,69,67,68,,,,,,,,,,,,,
ce57c679-7981-407f-8cf3-4580791bae44,25,60,2019-10-15 00:45:43.539,50,2019-10-15 00:46:33.387,7,27,43,72,65,52,57,60,,,,,,,,,,,,,
2f9e8293-309a-42ea-beef-2e6049c3546a,25,50,2019-10-15 00:46:45.766,52,2019-10-15 00:47:37.343,9,12,42,70,61,53,2,52,51,50,,,,,,,,,,,
07fc9756-9b4c-496c-b0a4-6af09d4d182c,25,35,2019-10-15 00:47:50.023,38,2019-10-15 00:48:27.749,5,72,43,28,39,35,,,,,,,,,,,,,,,
6d48d543-5e72-4810-9def-c2a5c6a183ef,2573,18,2019-10-15 00:50:01.003,32,2019-10-15 00:50:33.328,6,57,24,14,19,17,18,,,,,,,,,,,,,,
b20f77c0-3594-4526-a5ef-9f4af73b6e5b,2573,92,2019-10-15 00:50:47.240,47,2019-10-15 00:51:34.000,7,62,91,99,96,94,32,92,,,,,,,,,,,,,
8e1781cd-b9a4-4e59-9cbf-c81625b5c50a,550,35,2019-10-15 00:56:33.600,38,2019-10-15 00:57:11.807,6,50,30,40,36,34,35,,,,,,,,,,,,,,
342f8078-c32d-4d8e-8d5a-28398372a4b7,550,91,2019-10-15 00:57:25.247,63,2019-10-15 00:58:27.887,10,46,61,96,71,82,84,87,90,92,91,,,,,,,,,,
3a3f3bd5-cb2b-4a30-a895-b06e5bbe192f,2762,40,2019-10-15 01:05:10.447,38,2019-10-15 01:05:48.447,6,50,49,9,20,30,40,,,,,,,,,,,,,,
51aaaf07-c56b-4a43-8090-014a85e4154f,2762,55,2019-10-15 01:06:08.418,29,2019-10-15 01:06:37.192,5,40,50,70,60,55,,,,,,,,,,,,,,,
2ef6cdf0-4187-41ab-81f3-24f14625cea8,2794,20,2019-10-15 01:26:44.348,37,2019-10-15 01:27:21.025,7,8,45,25,15,18,19,20,,,,,,,,,,,,,
1efcb9a6-db0b-4dc3-84b8-b05d90e005c7,2770,28,2019-10-15 01:52:10.544,39,2019-10-15 01:52:49.334,6,50,30,20,29,27,28,,,,,,,,,,,,,,
9833d5d9-6b32-4147-9405-20ff983fead7,2770,36,2019-10-15 01:53:00.748,67,2019-10-15 01:54:08.082,12,50,20,25,30,40,31,32,83,33,34,35,36,,,,,,,,
5ab17b79-308e-4dbc-9584-8da5394fb5ca,2770,98,2019-10-15 01:53:02.282,52,2019-10-15 01:53:53.895,10,50,60,70,80,90,100,99,87,97,98,,,,,,,,,,
e8663229-e606-4728-a69c-a7371240bef1,2770,18,2019-10-15 01:54:06.524,25,2019-10-15 01:54:31.583,5,50,30,20,10,18,,,,,,,,,,,,,,,
f05f95f7-1ba8-44dd-844c-803b98129a2e,2770,42,2019-10-15 01:54:21.478,40,2019-10-15 01:55:01.158,5,50,69,40,41,42,,,,,,,,,,,,,,,
82087df4-1f55-4f68-8a05-f71b95f3fabd,2770,56,2019-10-15 01:54:44.083,36,2019-10-15 01:55:20.128,7,50,60,59,58,57,54,56,,,,,,,,,,,,,
ac54d2c6-05c2-4072-83b1-0c7d4942a4f5,2770,85,2019-10-15 01:55:13.793,37,2019-10-15 01:55:50.601,6,90,80,82,84,86,85,,,,,,,,,,,,,,
deede3c8-bc38-4a7b-ae6e-a6f249380eba,2770,16,2019-10-15 01:55:33.599,25,2019-10-15 01:55:59.087,5,50,30,20,10,16,,,,,,,,,,,,,,,
ec55feb5-4d87-41a5-be25-98677a9e8d10,2770,18,2019-10-15 01:56:03.323,96,2019-10-15 01:57:39.315,15,80,79,70,60,50,40,30,20,10,11,12,14,16,17,18,,,,,
b15da059-98a2-44f0-80da-e5e857cf7c5f,2770,14,2019-10-15 01:56:12.059,35,2019-10-15 01:56:47.250,6,50,30,10,20,16,14,,,,,,,,,,,,,,
3b34d7fe-ef06-44da-a815-3187523e9641,2770,34,2019-10-15 01:56:59.963,35,2019-10-15 01:57:34.643,6,50,10,20,30,40,34,,,,,,,,,,,,,,
77e43a81-97a0-4e85-a16b-cb61c5553fce,2770,99,2019-10-15 01:57:47.342,42,2019-10-15 01:58:29.749,8,50,60,70,80,90,94,97,99,,,,,,,,,,,,
efe70c3b-9708-48e8-a150-98d59a064657,2770,100,2019-10-15 01:58:42.220,32,2019-10-15 01:59:14.084,6,50,60,70,80,90,100,,,,,,,,,,,,,,
bc61540d-a2f4-4127-a98b-912db1c18d77,1388,66,2019-10-15 01:59:10.121,81,2019-10-15 02:00:31.213,11,50,100,80,70,60,65,68,57,67,56,66,,,,,,,,,
4eac269a-cfa3-45c4-bd57-f5e24cc06ee8,1914,61,2019-10-15 02:09:39.590,41,2019-10-15 02:10:21.014,7,50,75,60,65,63,62,61,,,,,,,,,,,,,
0ffb11a5-fae5-48a3-ba93-65b6a25bd5d6,1914,57,2019-10-15 02:10:34.352,36,2019-10-15 02:11:10.009,6,50,75,60,50,55,57,,,,,,,,,,,,,,
cf5330f1-b401-4202-bf47-2ab37f64316f,1914,14,2019-10-15 02:11:23.461,35,2019-10-15 02:11:58.540,6,50,25,10,15,13,14,,,,,,,,,,,,,,
d7dc25c3-932f-4fcc-b8cb-c7bac17fc453,1914,11,2019-10-15 02:12:13.488,64,2019-10-15 02:13:17.981,10,50,45,25,10,15,14,13,12,30,11,,,,,,,,,,
0d7b63cf-cf32-40f6-80ed-a8678f2c00e5,1914,58,2019-10-15 02:13:30.915,37,2019-10-15 02:14:07.554,6,50,75,16,60,55,58,,,,,,,,,,,,,,
4fccd92f-53a7-4816-a41e-0973ffefb0c0,2625,62,2019-10-15 02:24:42.728,32,2019-10-15 02:25:14.808,6,50,55,60,65,63,62,,,,,,,,,,,,,,
7d42d5e5-41d6-4a06-a1ab-8731f6f726f1,2089,93,2019-10-15 02:48:28.072,48,2019-10-15 02:49:16.032,8,15,55,80,90,99,98,95,93,,,,,,,,,,,,
a6170d7f-cd64-49d5-bd9c-d5ab4733eb4d,2947,78,2019-10-15 03:51:00.887,13,2019-10-15 03:51:14.190,2,63,78,,,,,,,,,,,,,,,,,,
a1dbdfa1-9f19-49f4-bc7b-c1b3385ff5f8,2947,20,2019-10-15 03:51:27.111,43,2019-10-15 03:52:10.182,7,32,17,23,19,22,3,20,,,,,,,,,,,,,
380bb166-6358-40eb-946a-c3d34524741c,543,79,2019-10-15 03:52:11.105,41,2019-10-15 03:52:51.948,9,50,70,90,85,80,75,78,39,79,,,,,,,,,,,
15ebe109-3f95-48e0-b243-e3ba01cd84fd,2947,34,2019-10-15 03:52:23.249,55,2019-10-15 03:53:17.895,11,47,19,38,9,29,37,32,35,33,4,34,,,,,,,,,
9d363103-b1c3-480f-b5cd-70b59cb06c43,2746,81,2019-10-15 03:54:59.468,101,2019-10-15 03:56:40.606,9,55,61,91,76,84,79,82,80,81,,,,,,,,,,,
fe77b16c-e794-48b3-90b7-5b0e439620d7,493,80,2019-10-15 04:02:45.339,22,2019-10-15 04:03:07.390,4,6,60,90,80,,,,,,,,,,,,,,,,
f22ff328-11b3-4d47-b55f-89c0297a6f04,493,78,2019-10-15 04:03:19.721,35,2019-10-15 04:03:55.127,7,50,70,75,8,80,76,78,,,,,,,,,,,,,
23afeede-b167-41b1-93f2-01815e5d1b9f,493,74,2019-10-15 04:04:07.153,30,2019-10-15 04:04:36.834,6,50,60,70,75,73,74,,,,,,,,,,,,,,
3f5202a3-c83e-4d89-be67-2af46e73a74f,493,12,2019-10-15 04:04:48.981,41,2019-10-15 04:05:30.302,8,50,40,30,10,20,15,14,12,,,,,,,,,,,,
371047a1-6e8e-44ee-825f-ad6d03b820c7,3055,14,2019-10-15 04:05:23.560,79,2019-10-15 04:06:42.263,7,97,55,4,17,16,15,14,,,,,,,,,,,,,
ab7e0eff-6643-47ee-9d53-58a0a3e1fe1e,3055,32,2019-10-15 04:07:15.584,26,2019-10-15 04:07:41.942,3,22,37,32,,,,,,,,,,,,,,,,,
b500f30e-0790-4977-bd73-b03a8a93d37f,1687,60,2019-10-15 04:39:33.463,47,2019-10-15 04:40:20.477,7,53,75,67,61,58,59,60,,,,,,,,,,,,,
6db10fb1-5390-4c30-858e-3a227f9309dc,1687,6,2019-10-15 04:40:35.358,75,2019-10-15 04:41:50.658,8,35,25,10,7,2,4,5,6,,,,,,,,,,,,
3f1a63f8-7139-4561-9f4d-0f9477b129b7,1687,38,2019-10-15 04:42:05.455,47,2019-10-15 04:42:52.412,8,55,25,40,35,39,36,7,38,,,,,,,,,,,,
c817a045-2c0b-49fe-b875-3819c325e828,2444,18,2019-10-15 05:55:58.951,40,2019-10-15 05:56:39.020,6,50,40,20,10,15,18,,,,,,,,,,,,,,
a6688de7-b6de-4d08-a09c-97b83a27d2f0,1135,77,2019-10-15 06:31:23.808,38,2019-10-15 06:32:02.202,6,50,75,80,84,70,77,,,,,,,,,,,,,,
c50451ca-d038-4d95-a463-7d300110b8d3,1135,68,2019-10-15 06:32:17.009,65,2019-10-15 06:33:21.977,10,50,70,16,16,60,97,65,67,69,68,,,,,,,,,,
d10f6d15-5299-42f6-8af0-e03e37e98503,1135,1,2019-10-15 06:33:36.269,8,2019-10-15 06:33:44.509,1,1,,,,,,,,,,,,,,,,,,,
c3a2f308-73e3-4868-87c9-1b7ce111ed56,1135,14,2019-10-15 06:33:58.641,51,2019-10-15 06:34:50.062,7,50,40,30,12,20,50,14,,,,,,,,,,,,,
016af6d3-bf51-4985-a7dc-58aa1227f57b,2949,78,2019-10-15 06:53:16.149,68,2019-10-15 06:54:24.527,8,52,62,100,72,83,80,79,78,,,,,,,,,,,,
1e8b7031-d1c7-495c-8697-a3d0ab0f19f5,989,25,2019-10-15 07:16:18.618,71,2019-10-15 07:17:29.498,7,5,10,15,20,40,30,25,,,,,,,,,,,,,
3961b88a-3faf-439f-bb47-74196fa3a5e9,989,1,2019-10-15 07:17:43.636,21,2019-10-15 07:18:04.496,4,10,5,2,1,,,,,,,,,,,,,,,,
4fc9e5c5-b3ff-4c19-9f98-8a1f19d6836b,989,55,2019-10-15 07:18:33.671,54,2019-10-15 07:19:27.356,11,10,15,20,30,50,100,90,80,70,60,55,,,,,,,,,
d5a6880e-9dee-4cf7-ad64-dc7f09f3826d,1401,76,2019-10-15 07:34:49.208,37,2019-10-15 07:35:25.917,6,50,70,80,75,78,76,,,,,,,,,,,,,,
2571e1f1-50d0-4c28-a3ee-c8874fb57f57,2082,81,2019-10-15 08:11:27.582,66,2019-10-15 08:12:33.347,10,4,6,10,100,50,61,70,80,90,81,,,,,,,,,,
ca714dbe-549d-47fe-8e28-70a50e484451,2217,73,2019-10-15 08:51:31.673,89,2019-10-15 08:53:00.394,13,4,20,40,70,100,90,84,75,64,70,78,75,73,,,,,,,
6067892b-ebe0-4b6b-9189-dfaa45c24434,2217,68,2019-10-15 08:53:16.894,74,2019-10-15 08:54:30.517,9,13,17,20,42,55,64,70,69,68,,,,,,,,,,,
0cd35cd3-f7e0-423e-88df-0e4d541b608a,2217,90,2019-10-15 08:54:51.646,70,2019-10-15 08:56:01.652,11,40,54,69,74,84,94,93,92,91,80,90,,,,,,,,,
02afcd60-db8a-4c24-98de-f69d5653e458,2200,99,2019-10-15 08:57:13.892,40,2019-10-15 08:57:53.732,5,26,43,96,100,99,,,,,,,,,,,,,,,
5e119586-e4b1-4729-834d-ae7d86a57667,2200,7,2019-10-15 08:58:09.629,80,2019-10-15 08:59:29.937,10,96,43,28,1,10,9,9,8,5,7,,,,,,,,,,
22a066e3-b134-42cd-b059-0c2547cf89f7,2200,54,2019-10-15 08:59:44.961,132,2019-10-15 09:01:56.936,18,97,48,8,7,1,20,30,7,100,99,98,90,70,60,40,50,55,54,,
08520c9e-7e22-4046-99b5-b1a4408252fd,1063,54,2019-10-15 08:59:51.288,59,2019-10-15 09:00:50.414,10,50,50,51,52,70,60,3,53,55,54,,,,,,,,,,
ed83060c-a910-4dfc-85b4-96a8f830d203,1063,12,2019-10-15 09:01:04.729,47,2019-10-15 09:01:51.778,9,50,40,30,20,10,15,14,13,12,,,,,,,,,,,
4639b5b3-8aa0-4881-9e7b-a12295b1f724,1063,7,2019-10-15 09:02:06.194,23,2019-10-15 09:02:28.872,4,12,10,5,7,,,,,,,,,,,,,,,,
7ea6682b-864b-46d0-8610-3084f060043a,667,82,2019-10-15 10:01:20.605,24,2019-10-15 10:01:44.892,5,50,70,90,85,82,,,,,,,,,,,,,,,
ebab4f69-d83b-4139-8e6e-9c022a472fc1,667,32,2019-10-15 10:01:58.141,42,2019-10-15 10:02:39.981,8,50,30,40,35,3,33,31,32,,,,,,,,,,,,
817ceb9f-293d-48b8-8c5e-9e6a43b043bf,1648,43,2019-10-15 10:26:57.286,59,2019-10-15 10:27:56.359,10,1,9,12,45,30,35,38,40,42,43,,,,,,,,,,
a8cca574-09d0-4d37-994e-0c3bc5569da0,2739,3,2019-10-15 10:45:03.413,43,2019-10-15 10:45:46.709,7,50,40,20,10,5,1,3,,,,,,,,,,,,,
eb15509c-9818-488e-99c1-532bac808629,1365,51,2019-10-15 10:45:38.737,100,2019-10-15 10:47:19.087,17,2,3,8,11,20,99,21,24,25,26,27,28,31,40,50,60,51,,,
0eed0671-8428-4f7f-b4c2-236b65fdc5a4,2739,76,2019-10-15 10:46:01.436,48,2019-10-15 10:46:49.692,8,90,50,80,60,70,75,78,76,,,,,,,,,,,,
5fec3708-e206-4afe-ad23-e0e02d64c170,1365,3,2019-10-15 10:47:33.971,49,2019-10-15 10:48:22.744,8,51,41,40,30,20,10,2,3,,,,,,,,,,,,
fc0aedab-cf9f-478f-85c1-3304620d6c1e,1365,65,2019-10-15 10:48:36.830,63,2019-10-15 10:49:40.252,13,3,4,5,6,99,80,70,60,61,62,63,64,65,,,,,,,
c5a80519-4b42-4eb0-a594-f2430b096c52,2621,77,2019-10-15 11:00:04.072,80,2019-10-15 11:01:24.472,13,34,48,100,99,50,68,89,70,75,72,79,78,77,,,,,,,
a8d8548e-4ad1-44a9-bb23-142214c9f42f,2621,42,2019-10-15 11:01:40.580,39,2019-10-15 11:02:19.611,7,100,2,50,37,45,40,42,,,,,,,,,,,,,
3380efb3-0c4e-4958-ae0b-2514c304bd4b,2087,35,2019-10-15 12:17:08.719,28,2019-10-15 12:17:36.486,5,50,25,30,37,35,,,,,,,,,,,,,,,
b461e4fc-63b8-470f-95ce-1384ccbab965,2494,46,2019-10-15 12:17:35.852,43,2019-10-15 12:18:18.533,7,58,12,24,36,50,45,46,,,,,,,,,,,,,
83fad6f9-0877-4540-ba4b-206a63c7f24b,2494,83,2019-10-15 12:18:34.432,59,2019-10-15 12:19:33.462,10,46,58,64,72,94,86,82,85,84,83,,,,,,,,,,
0d287432-d0c4-43ff-976e-769b10a64c59,2494,34,2019-10-15 12:19:49.241,45,2019-10-15 12:20:34.331,8,40,20,30,40,36,33,35,34,,,,,,,,,,,,
274a6dd4-4004-48bc-8c18-c0b7a92c48ce,1567,2,2019-10-15 12:45:46.883,34,2019-10-15 12:46:21.238,7,50,30,10,1,5,3,2,,,,,,,,,,,,,
6a761b24-69f7-42bd-b5da-c29f09aa0512,1567,36,2019-10-15 12:46:33.392,30,2019-10-15 12:47:03.864,6,50,30,40,35,37,36,,,,,,,,,,,,,,
e6c381f2-9439-4aae-9417-734e0ffb1ce6,2572,64,2019-10-15 12:46:39.510,103,2019-10-15 12:48:22.127,14,39,9,49,100,99,98,90,50,60,70,61,62,65,64,,,,,,
83843bb8-c33d-4335-895a-978ae375261d,1567,50,2019-10-15 12:47:16.529,7,2019-10-15 12:47:23.833,1,50,,,,,,,,,,,,,,,,,,,
096aabd8-ae58-468f-871a-313ae62be0e1,1567,11,2019-10-15 12:47:36.003,44,2019-10-15 12:48:20.034,8,50,30,10,20,15,13,12,11,,,,,,,,,,,,
98715e4d-5f1d-4b01-8e44-fc718506bc00,2572,83,2019-10-15 12:48:36.410,51,2019-10-15 12:49:27.193,6,85,75,80,81,82,83,,,,,,,,,,,,,,
227a20d9-7288-4e1f-af00-12e8c017aed3,2572,4,2019-10-15 12:52:12.777,96,2019-10-15 12:53:48.512,14,86,76,56,46,36,26,16,15,6,1,35,5,3,4,,,,,,
8b1b54c2-7f08-44db-b424-d5afa8840de2,2572,27,2019-10-15 12:54:02.061,118,2019-10-15 12:56:00.556,15,9,4,14,39,29,19,20,30,25,35,20,25,29,28,27,,,,,
5845a6a7-7043-447e-9d47-b2d43be37f6d,2545,29,2019-10-15 13:11:23.026,54,2019-10-15 13:12:17.311,8,50,25,40,30,27,28,9,29,,,,,,,,,,,,
147d6808-bc17-4a0c-8ca1-9311d9371b39,1310,44,2019-10-15 13:27:41.225,70,2019-10-15 13:28:51.306,9,4,11,14,90,50,2,42,45,44,,,,,,,,,,,
ac08e4f2-a9e2-4166-8864-0262ee39e05a,504,18,2019-10-15 13:40:55.011,61,2019-10-15 13:41:56.207,11,70,50,6,30,20,10,11,15,17,19,18,,,,,,,,,
5210193f-7922-4426-8a94-cee5eb821656,504,12,2019-10-15 13:42:11.626,40,2019-10-15 13:42:51.900,7,50,10,30,20,15,13,12,,,,,,,,,,,,,
f1311905-6790-4be1-8f01-8200a713da34,504,79,2019-10-15 13:43:07.614,53,2019-10-15 13:44:00.534,9,50,70,90,80,70,75,77,78,79,,,,,,,,,,,
8298ee2c-50a2-4f80-9791-7619cdd3aad5,504,14,2019-10-15 13:44:15.616,56,2019-10-15 13:45:11.397,9,60,40,10,12,20,19,15,13,14,,,,,,,,,,,
a9e7919f-08c2-4c96-87b6-b7ae32fdcb9a,504,81,2019-10-15 13:45:26.747,45,2019-10-15 13:46:11.648,8,50,70,90,80,85,83,82,81,,,,,,,,,,,,
e599046e-646b-4e8f-9480-50d0247c67a8,504,16,2019-10-15 13:46:27.151,52,2019-10-15 13:47:18.997,9,50,30,10,20,11,15,17,18,16,,,,,,,,,,,
0caec276-b957-40be-8c22-17dfdd15ac34,504,51,2019-10-15 13:47:34.311,51,2019-10-15 13:48:24.931,9,12,50,90,80,60,50,55,54,51,,,,,,,,,,,
459a2732-fc3d-4006-aecd-b8e17b5ba1e7,504,100,2019-10-15 13:48:40.091,23,2019-10-15 13:49:03.482,4,78,80,90,100,,,,,,,,,,,,,,,,
f43a3f19-e06b-45e9-ae59-de0db6da4894,504,68,2019-10-15 13:49:18.931,53,2019-10-15 13:50:12.262,9,50,80,70,60,69,65,66,67,68,,,,,,,,,,,
8d41711f-21cf-46ca-83bc-f9ba2f95cb5f,504,57,2019-10-15 13:50:27.645,63,2019-10-15 13:51:31.108,11,50,90,80,70,16,60,50,55,59,56,57,,,,,,,,,
b62c9b87-7eb0-4f1c-8928-8cc01309312f,1676,60,2019-10-15 14:29:06.075,58,2019-10-15 14:30:03.715,8,3,9,39,100,99,80,70,60,,,,,,,,,,,,
5514dcb2-c9dc-41ec-a0cf-2e9d47450374,504,32,2019-10-15 14:33:02.559,35,2019-10-15 14:33:37.339,6,77,50,25,35,30,32,,,,,,,,,,,,,,
1d9a40a0-e2d9-4059-b4d6-5928f508a621,504,86,2019-10-15 14:33:52.474,79,2019-10-15 14:35:11.188,9,50,80,81,85,90,89,88,85,86,,,,,,,,,,,
850b8037-3f23-4762-bc55-3a3df63828b9,2423,55,2019-10-15 14:45:59.564,63,2019-10-15 14:47:03.001,10,2,42,50,100,2,92,83,67,42,55,,,,,,,,,,
fe638dfe-3efc-4886-a043-c1d197832f33,2423,48,2019-10-15 14:47:33.546,100,2019-10-15 14:49:13.223,11,3,20,6,30,50,55,35,14,40,46,48,,,,,,,,,
be9aa0df-d75a-4e1c-9ff0-2c48b697b03e,2993,82,2019-10-15 14:50:21.708,45,2019-10-15 14:51:07.183,7,50,55,70,80,90,85,82,,,,,,,,,,,,,
18e6c671-5881-4ecf-a52d-f0a10527d7af,971,43,2019-10-15 16:07:11.899,45,2019-10-15 16:07:57.147,7,51,37,46,39,44,42,43,,,,,,,,,,,,,
